NUMERO_PROCESSO_COMPRA,URL_PORTAL_TRANSPARENCIA,DATA_CADASTRAMENTO_PROCESSO,OBJETO_PROCESSO,URL_DOCUMENTOS_PROCESSO,CODIGO_ORGAO_DEMANDANTE,ORGAO_DEMANDANTE,SITUACAO_PROCESSO,PROCEDIMENTO_CONTRATACAO,NUMERO_CONTRATO,URL_INTEGRA_CONTRATO,CODIGO_ORGAO_CONTRATO,ORGAO_CONTRATO,DATA_PUBLICACAO,INICIO_VIGENCIA,FIM_VIGENCIA,FIM_VIGENCIA_ATUALIZADA,CPF_CNPJ_CONTRATADO,CONTRATADO,PROCESSO_SEI,URL_PROCESSO_SEI,CODIGO_ITEM_MATERIAL_SERVICO,ITEM_MATERIAL_SERVICO,CODIGO_UNIDADE_ORCAMENTARIA,UNIDADE_ORCAMENTARIA,LINHA_FORNECIMENTO,CIDADE_ENTREGA,QUANTIDADE_HOMOLOGADA,VALOR_REFERENCIA_UNITARIO,VALOR_HOMOLOGADO_UNITARIO,VALOR_REFERENCIA,VALOR_HOMOLOGADO
0250073 000004/2020,NA,2020-04-15,Materiais destinados para adequações no Hospital de Campanha no Expominas BH.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0250073&numero=4&ano=2020,1250,POLICIA MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,9246002,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700,1250,POLICIA MILITAR DE MINAS GERAIS,2020-04-28,2020-04-28,NA,2020-07-28,00.242.692/0001-84,FERRAGENS FAVORITA LTDA -EPP,1250.01.0002112/2020-59,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNd5qM5rtOiR3v4lywf0Vtn_aBdGsWP6aTXrNaElhxpGv,128643,ELETRODUTO - MATERIA-PRIMA: PVC; RIGIDEZ: RIGIDO ROSCAVEL; ACABAMENTO: LISO; DIAMETRO: 3/4 POLEGADA;,1251,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,"ARTIGOS  E COMPONENTES ELETRICOS  E ELETRONICOS, ANTENAS, BATERIAS, PILHAS E ACUMULADORES ELETRICOS",Belo Horizonte,12,6.5,6.5,78,78
0250073 000004/2020,NA,2020-04-15,Materiais destinados para adequações no Hospital de Campanha no Expominas BH.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0250073&numero=4&ano=2020,1250,POLICIA MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,9246002,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700,1250,POLICIA MILITAR DE MINAS GERAIS,2020-04-28,2020-04-28,NA,2020-07-28,00.242.692/0001-84,FERRAGENS FAVORITA LTDA -EPP,1250.01.0002112/2020-59,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNd5qM5rtOiR3v4lywf0Vtn_aBdGsWP6aTXrNaElhxpGv,228869,BUCHA PARA FIXACAO - TIPO: S; MATERIA-PRIMA: NYLON; MEDIDAS: NUMERO 12;,1251,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,MATERIAIS PARA CONSTRUCAO,Belo Horizonte,50,0.18,0.18,9,9
0250073 000004/2020,NA,2020-04-15,Materiais destinados para adequações no Hospital de Campanha no Expominas BH.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0250073&numero=4&ano=2020,1250,POLICIA MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,9246002,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700,1250,POLICIA MILITAR DE MINAS GERAIS,2020-04-28,2020-04-28,NA,2020-07-28,00.242.692/0001-84,FERRAGENS FAVORITA LTDA -EPP,1250.01.0002112/2020-59,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNd5qM5rtOiR3v4lywf0Vtn_aBdGsWP6aTXrNaElhxpGv,242411,TERMINAL PARA CABO ELETRICO - TIPO: OLHAL; BITOLA: 4 A 6MM;,1251,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,"ARTIGOS  E COMPONENTES ELETRICOS  E ELETRONICOS, ANTENAS, BATERIAS, PILHAS E ACUMULADORES ELETRICOS",Belo Horizonte,4,23,23,92,92
0250073 000004/2020,NA,2020-04-15,Materiais destinados para adequações no Hospital de Campanha no Expominas BH.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0250073&numero=4&ano=2020,1250,POLICIA MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,9246002,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700,1250,POLICIA MILITAR DE MINAS GERAIS,2020-04-28,2020-04-28,NA,2020-07-28,00.242.692/0001-84,FERRAGENS FAVORITA LTDA -EPP,1250.01.0002112/2020-59,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNd5qM5rtOiR3v4lywf0Vtn_aBdGsWP6aTXrNaElhxpGv,247278,INTERRUPTOR - IDENTIFICACAO: SOBREPOR; FORMATO: QUADRADO; SECAO: 1 SECAO; CORRENTE/TENSAO: 15A/110V; DETALHES: SIMPLES/TIPO CAMPANHIA (PUSH BOTTON);,1251,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,"ARTIGOS  E COMPONENTES ELETRICOS  E ELETRONICOS, ANTENAS, BATERIAS, PILHAS E ACUMULADORES ELETRICOS",Belo Horizonte,1,11.2,11.2,11.2,11.2
0250073 000004/2020,NA,2020-04-15,Materiais destinados para adequações no Hospital de Campanha no Expominas BH.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0250073&numero=4&ano=2020,1250,POLICIA MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,9246002,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700,1250,POLICIA MILITAR DE MINAS GERAIS,2020-04-28,2020-04-28,NA,2020-07-28,00.242.692/0001-84,FERRAGENS FAVORITA LTDA -EPP,1250.01.0002112/2020-59,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNd5qM5rtOiR3v4lywf0Vtn_aBdGsWP6aTXrNaElhxpGv,292834,CONECTOR PARA ELETRODUTO E ELETRODOMESTICOS - TIPO: UNIDUTE COM ROSCA; MATERIA PRIMA: ALUMINIO; BITOLA: BITOLA 3/4 POLEGADA.;,1251,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,"ARTIGOS  E COMPONENTES ELETRICOS  E ELETRONICOS, ANTENAS, BATERIAS, PILHAS E ACUMULADORES ELETRICOS",Belo Horizonte,30,2.83,2.83,84.9,84.9
0250073 000004/2020,NA,2020-04-15,Materiais destinados para adequações no Hospital de Campanha no Expominas BH.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0250073&numero=4&ano=2020,1250,POLICIA MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,9246002,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700,1250,POLICIA MILITAR DE MINAS GERAIS,2020-04-28,2020-04-28,NA,2020-07-28,00.242.692/0001-84,FERRAGENS FAVORITA LTDA -EPP,1250.01.0002112/2020-59,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNd5qM5rtOiR3v4lywf0Vtn_aBdGsWP6aTXrNaElhxpGv,363090,BRACADEIRA METALICA - MATERIA-PRIMA: ACO GALVANIZADO; FORMATO: TIPO D; MEDIDA NOMINAL: 3/4 POLEGADAS; PARAFUSO/PORCA: SEM PARAFUSO; CUNHA: COM CUNHA;,1251,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,MATERIAIS PARA CONSTRUCAO,Belo Horizonte,100,1,1,100,100
0250073 000004/2020,NA,2020-04-15,Materiais destinados para adequações no Hospital de Campanha no Expominas BH.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0250073&numero=4&ano=2020,1250,POLICIA MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,9246002,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700,1250,POLICIA MILITAR DE MINAS GERAIS,2020-04-28,2020-04-28,NA,2020-07-28,00.242.692/0001-84,FERRAGENS FAVORITA LTDA -EPP,1250.01.0002112/2020-59,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNd5qM5rtOiR3v4lywf0Vtn_aBdGsWP6aTXrNaElhxpGv,638528,JOELHO - MATERIA-PRIMA: PVC; MEDIDA: 25MM; TIPO: SOLDAVEL; ANGULO: 90 GRAUS; APLICACAO: PARA REDE DE AGUA;,1251,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,MATERIAIS PARA CONSTRUCAO,Belo Horizonte,3,0.8,0.8,2.4,2.4
0250073 000004/2020,NA,2020-04-15,Materiais destinados para adequações no Hospital de Campanha no Expominas BH.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0250073&numero=4&ano=2020,1250,POLICIA MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,9246002,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700,1250,POLICIA MILITAR DE MINAS GERAIS,2020-04-28,2020-04-28,NA,2020-07-28,00.242.692/0001-84,FERRAGENS FAVORITA LTDA -EPP,1250.01.0002112/2020-59,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNd5qM5rtOiR3v4lywf0Vtn_aBdGsWP6aTXrNaElhxpGv,712701,"TE (CONEXAO) - MATERIA-PRIMA: PVC; MEDIDAS: 25 X 20MM; TIPO: SOLDAVEL, DE REDUCAO; FINALIDADE: AGUA;",1251,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,MATERIAIS PARA CONSTRUCAO,Belo Horizonte,1,5,5,5,5
0250073 000004/2020,NA,2020-04-15,Materiais destinados para adequações no Hospital de Campanha no Expominas BH.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0250073&numero=4&ano=2020,1250,POLICIA MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,9246002,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700,1250,POLICIA MILITAR DE MINAS GERAIS,2020-04-28,2020-04-28,NA,2020-07-28,00.242.692/0001-84,FERRAGENS FAVORITA LTDA -EPP,1250.01.0002112/2020-59,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNd5qM5rtOiR3v4lywf0Vtn_aBdGsWP6aTXrNaElhxpGv,714976,GANCHO PARA USOS DIVERSOS - MATERIA PRIMA: ACO; APLICACAO: TELHA DE FIBROCIMENTO; TIPO: ROSCA RETA SIMPLES; MEDIDAS: 20CM;,1251,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,MATERIAIS PARA CONSTRUCAO,Belo Horizonte,30,0.88,0.88,26.4,26.4
0250073 000004/2020,NA,2020-04-15,Materiais destinados para adequações no Hospital de Campanha no Expominas BH.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0250073&numero=4&ano=2020,1250,POLICIA MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,9246002,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700,1250,POLICIA MILITAR DE MINAS GERAIS,2020-04-28,2020-04-28,NA,2020-07-28,00.242.692/0001-84,FERRAGENS FAVORITA LTDA -EPP,1250.01.0002112/2020-59,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNd5qM5rtOiR3v4lywf0Vtn_aBdGsWP6aTXrNaElhxpGv,740292,TORNEIRA - MATERIA-PRIMA: ACO CROMADO; BITOLA: 3/4 DE POLEGADA; TIPO: PARA JARDIM;,1251,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,MATERIAIS PARA CONSTRUCAO,Belo Horizonte,1,28,28,28,28
0250073 000004/2020,NA,2020-04-15,Materiais destinados para adequações no Hospital de Campanha no Expominas BH.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0250073&numero=4&ano=2020,1250,POLICIA MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,9246002,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700,1250,POLICIA MILITAR DE MINAS GERAIS,2020-04-28,2020-04-28,NA,2020-07-28,00.242.692/0001-84,FERRAGENS FAVORITA LTDA -EPP,1250.01.0002112/2020-59,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNd5qM5rtOiR3v4lywf0Vtn_aBdGsWP6aTXrNaElhxpGv,779075,TERMINAL PARA CABO ELETRICO - TIPO: OLHAL; BITOLA: 4 MM2;,1251,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,"ARTIGOS  E COMPONENTES ELETRICOS  E ELETRONICOS, ANTENAS, BATERIAS, PILHAS E ACUMULADORES ELETRICOS",Belo Horizonte,30,0.99,0.99,29.7,29.7
0250073 000004/2020,NA,2020-04-15,Materiais destinados para adequações no Hospital de Campanha no Expominas BH.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0250073&numero=4&ano=2020,1250,POLICIA MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,9246002,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700,1250,POLICIA MILITAR DE MINAS GERAIS,2020-04-28,2020-04-28,NA,2020-07-28,00.242.692/0001-84,FERRAGENS FAVORITA LTDA -EPP,1250.01.0002112/2020-59,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNd5qM5rtOiR3v4lywf0Vtn_aBdGsWP6aTXrNaElhxpGv,800694,"KIT DE BARRAMENTO PARA QUADRO DE DISTRIBUICAO - CAPACIDADE DE BARRAMENTO: 100 AMPERES; DIMENSAO: 262 X 95 X 18MM; PESO LIQUIDO: 0,92 KG;",1251,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,"EQUIPAMENTOS, COMPONENTES E ACESSORIOS PARA GERACAO E DISTRIBUICAO DE ENERGIA",Belo Horizonte,1,32,32,32,32
0250073 000004/2020,NA,2020-04-15,Materiais destinados para adequações no Hospital de Campanha no Expominas BH.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0250073&numero=4&ano=2020,1250,POLICIA MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,9246002,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700,1250,POLICIA MILITAR DE MINAS GERAIS,2020-04-28,2020-04-28,NA,2020-07-28,00.242.692/0001-84,FERRAGENS FAVORITA LTDA -EPP,1250.01.0002112/2020-59,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNd5qM5rtOiR3v4lywf0Vtn_aBdGsWP6aTXrNaElhxpGv,829439,DISCO DE CORTE - MATERIA-PRIMA: FIBRA DE ACO CARBONO; MEDIDAS: 12 X 1/8 X 5/8 POLEGADA; APLICACAO: ACO E FERRO;,1251,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,"FERRAGENS, ABRASIVOS, MATERIAIS PARA VEDACAO E FIXACAO",Belo Horizonte,10,12.9,12.9,129,129
0250073 000004/2020,NA,2020-04-15,Materiais destinados para adequações no Hospital de Campanha no Expominas BH.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0250073&numero=4&ano=2020,1250,POLICIA MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,9246002,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700,1250,POLICIA MILITAR DE MINAS GERAIS,2020-04-28,2020-04-28,NA,2020-07-28,00.242.692/0001-84,FERRAGENS FAVORITA LTDA -EPP,1250.01.0002112/2020-59,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNd5qM5rtOiR3v4lywf0Vtn_aBdGsWP6aTXrNaElhxpGv,838217,QUADRO DE DISTRIBUICAO DE ENERGIA P/DISJUNTORES - MATERIA-PRIMA: CHAPA DE ACO; MEDIDAS: 30 X 30  X 10 CM; TIPO: MONOFASICO/BIFASICO; CAPACIDADE: 10 DISJUNTORES;,1251,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,"EQUIPAMENTOS, COMPONENTES E ACESSORIOS PARA GERACAO E DISTRIBUICAO DE ENERGIA",Belo Horizonte,1,226,226,226,226
0250073 000004/2020,NA,2020-04-15,Materiais destinados para adequações no Hospital de Campanha no Expominas BH.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0250073&numero=4&ano=2020,1250,POLICIA MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,9246002,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700,1250,POLICIA MILITAR DE MINAS GERAIS,2020-04-28,2020-04-28,NA,2020-07-28,00.242.692/0001-84,FERRAGENS FAVORITA LTDA -EPP,1250.01.0002112/2020-59,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNd5qM5rtOiR3v4lywf0Vtn_aBdGsWP6aTXrNaElhxpGv,913979,TELHA - MATERIA PRIMA: FIBROCIMENTO; TIPO: ONDULADA; DIMENSAO: 110CM LARGURA X 180CM COMPRIMENTO X 6MM ESPESSURA; COR: NATURAL;,1251,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,MATERIAIS PARA CONSTRUCAO,Belo Horizonte,12,64,64,768,768
0250073 000004/2020,NA,2020-04-15,Materiais destinados para adequações no Hospital de Campanha no Expominas BH.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0250073&numero=4&ano=2020,1250,POLICIA MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,9246002,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700,1250,POLICIA MILITAR DE MINAS GERAIS,2020-04-28,2020-04-28,NA,2020-07-28,00.242.692/0001-84,FERRAGENS FAVORITA LTDA -EPP,1250.01.0002112/2020-59,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNd5qM5rtOiR3v4lywf0Vtn_aBdGsWP6aTXrNaElhxpGv,1035142,CONDULETE - BITOLA: 3/4 POLEGADAS; MATERIA-PRIMA: ALUMINIO; TIPO: FURO COM ROSCA; MODELO: MULTIPLO X; ACABAMENTO: -;,1251,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,"ARTIGOS  E COMPONENTES ELETRICOS  E ELETRONICOS, ANTENAS, BATERIAS, PILHAS E ACUMULADORES ELETRICOS",Belo Horizonte,10,8,8,80,80
0250073 000004/2020,NA,2020-04-15,Materiais destinados para adequações no Hospital de Campanha no Expominas BH.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0250073&numero=4&ano=2020,1250,POLICIA MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,9246002,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700,1250,POLICIA MILITAR DE MINAS GERAIS,2020-04-28,2020-04-28,NA,2020-07-28,00.242.692/0001-84,FERRAGENS FAVORITA LTDA -EPP,1250.01.0002112/2020-59,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNd5qM5rtOiR3v4lywf0Vtn_aBdGsWP6aTXrNaElhxpGv,1046390,"DISCO DE CORTE - MATERIA-PRIMA: OXIDO DE ALUMINIO; MEDIDAS: 4.1/2 X 3/64 X 7/8 POLEGADAS  (115 X 1,0 X 22,3MM); APLICACAO: ACO E MATERIAIS FERROSOS;",1251,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,"FERRAGENS, ABRASIVOS, MATERIAIS PARA VEDACAO E FIXACAO",Belo Horizonte,10,2.9,2.9,29,29
0250073 000004/2020,NA,2020-04-15,Materiais destinados para adequações no Hospital de Campanha no Expominas BH.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0250073&numero=4&ano=2020,1250,POLICIA MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,9246002,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700,1250,POLICIA MILITAR DE MINAS GERAIS,2020-04-28,2020-04-28,NA,2020-07-28,00.242.692/0001-84,FERRAGENS FAVORITA LTDA -EPP,1250.01.0002112/2020-59,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNd5qM5rtOiR3v4lywf0Vtn_aBdGsWP6aTXrNaElhxpGv,1151371,"CONECTOR PARA ELETRODUTO E ELETRODOMESTICOS - TIPO: BOX RETO; MATERIA PRIMA: ALUMINIO; BITOLA: BITOLA 3/4"";",1251,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,"ARTIGOS  E COMPONENTES ELETRICOS  E ELETRONICOS, ANTENAS, BATERIAS, PILHAS E ACUMULADORES ELETRICOS",Belo Horizonte,40,1.89,1.89,75.6,75.6
0250073 000004/2020,NA,2020-04-15,Materiais destinados para adequações no Hospital de Campanha no Expominas BH.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0250073&numero=4&ano=2020,1250,POLICIA MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,9246002,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700,1250,POLICIA MILITAR DE MINAS GERAIS,2020-04-28,2020-04-28,NA,2020-07-28,00.242.692/0001-84,FERRAGENS FAVORITA LTDA -EPP,1250.01.0002112/2020-59,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNd5qM5rtOiR3v4lywf0Vtn_aBdGsWP6aTXrNaElhxpGv,1252305,TAMPAO PARA USO ELETRICO - APLICACAO: CONDULETE MULTIPLO; DIMENSOES: 3/4 DE POLEGADA; MATERIA PRIMA: PVC;,1251,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,"ARTIGOS  E COMPONENTES ELETRICOS  E ELETRONICOS, ANTENAS, BATERIAS, PILHAS E ACUMULADORES ELETRICOS",Belo Horizonte,40,0.58,0.58,23.2,23.2
0250073 000004/2020,NA,2020-04-15,Materiais destinados para adequações no Hospital de Campanha no Expominas BH.,https://www1.compras.mg.gov.br/processocompra/processo/consultaProcessoCompra.html?metodo=pesquisar&codigoUnidadeCompra=0250073&numero=4&ano=2020,1250,POLICIA MILITAR DE MINAS GERAIS,Concluído,Dispensa de Licitação,9246002,https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700,1250,POLICIA MILITAR DE MINAS GERAIS,2020-04-28,2020-04-28,NA,2020-07-28,00.242.692/0001-84,FERRAGENS FAVORITA LTDA -EPP,1250.01.0002112/2020-59,https://www.sei.mg.gov.br/sei/modulos/pesquisa/md_pesq_processo_exibir.php?IC2o8Z7ACQH4LdQ4jJLJzjPBiLtP6l2FsQacllhUf-duzEubalut9yvd8-CzYYNLu7pd-wiM0k633-D6khhQNd5qM5rtOiR3v4lywf0Vtn_aBdGsWP6aTXrNaElhxpGv,1275860,DISJUNTOR PARA REDE ELETRICA - TIPO: DR - DISJUNTOR DIFERENCIAL RESIDUAL; CORRENTE NOMINAL: 40A; POLARIDADE: 1P+N; TENSAO NOMINAL: 127/220V; FIXACAO: TRILHO DIN;,1251,POLICIA MILITAR DO ESTADO DE MINAS GERAIS,"ARTIGOS  E COMPONENTES ELETRICOS  E ELETRONICOS, ANTENAS, BATERIAS, PILHAS E ACUMULADORES ELETRICOS",Belo Horizonte,1,88,88,88,88
